,LINK_ID,F_NODE,T_NODE,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,ROAD_USE,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,LENGTH,REMARK,geometry
363172,1220082600,1220043900,1220044300,1,104,000,-,선릉로125길,1,0,000,10,0,0,0,126.394801763879,,"LINESTRING (127.03916918357898 37.5143196973473, 127.04052957269104 37.514669911792275)"
363174,1220067000,1220034500,1220033800,1,104,000,-,언주로86길,0,0,000,30,0,0,0,266.689794773685,,"LINESTRING (127.04768198269237 37.50303263772609, 127.04746741714331 37.50300247738139, 127.04604460652355 37.502637210628855, 127.04499222379958 37.50237251323998, 127.044806085373 37.50231472320407)"
363175,1220067100,1220034900,1220033800,1,104,000,-,테헤란로44길,0,0,000,30,0,0,0,102.589237968575,,"LINESTRING (127.04426460519737 37.50304936677801, 127.04440684279942 37.50285865610343, 127.04471011115108 37.50228813484905, 127.04478109511078 37.5022274855945)"
363176,1220067200,1220033800,1220034900,1,104,000,-,테헤란로44길,0,0,000,30,0,0,0,99.976418815624,,"LINESTRING (127.04488035118644 37.50230122047193, 127.0448257245956 37.50234789438722, 127.04452821937097 37.50290757646475, 127.04438127647343 37.50310459609077)"
363177,1220067300,1220035300,1220033500,1,104,000,-,역삼로63길,0,0,000,30,0,0,0,205.500465112215,,"LINESTRING (127.05146085757536 37.503540283178324, 127.05228552853738 37.50180919827375)"
363178,1220067400,1220033500,1220035300,1,104,000,-,역삼로63길,1,0,000,30,0,0,0,205.500465112215,,"LINESTRING (127.05241240876843 37.50184756363562, 127.05158774031595 37.503578649412816)"
363179,1220067500,1220033900,1220034800,1,104,000,-,역삼로77길,0,0,000,30,0,0,0,80.244240355996,,"LINESTRING (127.05675181594214 37.50248853158955, 127.05643512279828 37.503166084532815)"
363180,1220067600,1220034800,1220033900,1,104,000,-,역삼로77길,0,0,000,30,0,0,0,80.244146664032,,"LINESTRING (127.05630794131726 37.50312835344808, 127.05662463545261 37.502450801741624)"
363182,1220067700,1220034500,1220034400,1,104,000,-,테헤란로52길,0,0,000,30,0,0,0,98.663448602761,,"LINESTRING (127.0476738444518 37.50292772341498, 127.04856506843169 37.502709583719614, 127.04872676334827 37.5026404874881)"
363183,1220067800,1220034400,1220034500,1,104,000,-,테헤란로52길,0,0,000,30,0,0,0,101.001816116943,,"LINESTRING (127.04879091209571 37.50273576668277, 127.04861756481093 37.50280984315022, 127.04771370009375 37.50303107609077)"
363226,1220067900,1220034400,1220034600,1,104,000,-,선릉로85길,0,0,000,30,0,0,0,94.672358345489,,"LINESTRING (127.04875929054568 37.50263406791656, 127.0489111576601 37.502634875505734, 127.04976040335879 37.502914287574484)"
363227,1220068000,1220034600,1220034400,1,104,000,-,선릉로85길,0,0,000,30,0,0,0,89.994736122469,,"LINESTRING (127.04970860130895 37.50301422189321, 127.04888380286403 37.502742853432224, 127.04875838485695 37.50274218626292)"
363228,1220068100,1220033600,1220035200,1,104,000,-,테헤란로37길,0,0,000,30,0,0,0,165.285094753702,,"LINESTRING (127.04124161108848 37.502149921905946, 127.0407642310578 37.50310193521629, 127.04058564546206 37.50354364350355)"
363229,1220068200,1220035200,1220033600,1,104,000,-,테헤란로37길,0,0,000,30,0,0,0,166.106851088281,,"LINESTRING (127.04045646747717 37.503510493870046, 127.04063647796414 37.5030652623534, 127.04111558442615 37.50210981161528)"
363230,1220068300,1220034200,1220035200,1,104,000,-,언주로93길,0,0,000,30,0,0,0,267.654638402731,,"LINESTRING (127.03775419454658 37.502557931677366, 127.0378060516913 37.50260805876159, 127.04040078469491 37.503438198222675, 127.04054248678612 37.503475774765036)"
363231,1220068500,1220034500,1220035000,1,104,000,-,테헤란로52길,0,0,000,30,0,0,0,24.278357163125,,"LINESTRING (127.04775738102431 37.50299822669709, 127.04766175796384 37.50320328192633)"
363232,1220068600,1220034600,1220035300,1,104,000,-,선릉로86길,0,0,000,30,0,0,0,171.491189908962,,"LINESTRING (127.0497606420397 37.50291436676244, 127.05155043819889 37.50350957749718)"
363241,1220068700,1220035300,1220034600,1,104,000,-,선릉로86길,0,0,000,30,0,0,0,171.4912284798,,"LINESTRING (127.05149816075618 37.50360935512147, 127.04970836262778 37.503014142705155)"
363242,1220068800,1220034800,1220035400,1,104,000,-,삼성로75길,0,0,000,30,0,0,0,183.146331209706,,"LINESTRING (127.05639662778522 37.503096991287755, 127.05832106911468 37.5037072521248)"
363243,1220068900,1220035400,1220034800,1,104,000,-,삼성로75길,0,0,000,30,0,0,0,183.146201282,,"LINESTRING (127.05827087976556 37.5038077074632, 127.05634643739569 37.50319744672118)"
363244,1220082500,1220044600,1220042200,1,104,000,-,봉은사로73길,0,0,000,30,0,0,0,447.556355232398,,"LINESTRING (127.05222715573066 37.515104470686985, 127.05011993110051 37.51445406512545, 127.05006791669537 37.514387851690344, 127.05099368019235 37.51236374753148)"
363245,1220069000,1220037000,1220033300,1,104,000,-,도곡로101길,0,0,000,40,0,0,0,548.172000046378,,"LINESTRING (127.06717641923518 37.5059373070144, 127.06713610813446 37.505685405308604, 127.06694510242286 37.50493448717207, 127.06690664691435 37.504775790582244, 127.06689491165999 37.50461571022011, 127.06689472245851 37.50440365873558, 127.06693225055498 37.5039747571413, 127.0670157663939 37.50366520543289, 127.06708869002077 37.50346285318412, 127.06719237840028 37.50328200300291, 127.06748118323428 37.50284198100919, 127.06853164231666 37.50132508739272)"
363246,1220071900,1220036700,1220037100,1,104,000,-,선릉로94길,0,0,000,30,0,0,0,167.073354744034,,"LINESTRING (127.0484970485549 37.505621213331985, 127.05025246003186 37.506178315306514)"
363247,1220069100,1220033300,1220037000,1,104,000,-,도곡로101길,0,0,000,40,0,0,0,540.591192301061,,"LINESTRING (127.06865046684933 37.501377317277935, 127.06760074246735 37.50289315283498, 127.0673143200482 37.50332954811345, 127.06721634104761 37.503500439942634, 127.06714748244771 37.50369151387564, 127.06706696439666 37.503989953676616, 127.06703044128106 37.504407384043674, 127.0670306246814 37.50461251761261, 127.06704160800021 37.50476233323534, 127.06707823958392 37.504913502918654, 127.06727010803002 37.505667809030925, 127.06731104739794 37.5059236342106)"
363273,1220072900,1220036900,1220038900,1,104,000,-,영동대로76길,0,0,000,10,0,0,0,341.74855634608,,"LINESTRING (127.06480431882673 37.50586195213401, 127.06617259985698 37.50632092147751, 127.06620342685635 37.50638831109143, 127.06580853228944 37.50720698480679, 127.0653399709191 37.508078053446745)"
363274,1220073000,1220038900,1220036900,1,104,000,-,영동대로76길,0,0,000,10,0,0,0,321.14829153682,,"LINESTRING (127.06521522105392 37.508035467019496, 127.06568276848994 37.50716628613562, 127.06605326014409 37.50639820529906, 127.06475165125403 37.50596159974052)"
363275,1220073100,1220038100,1220037500,1,104,000,-,영동대로81길,0,0,000,40,0,0,0,194.579954729158,,"LINESTRING (127.06263122201952 37.50717296752015, 127.06298567928934 37.50654765461925, 127.06309764623082 37.506527007801516, 127.0642325285441 37.50689335563923)"
363289,1220082100,1220044000,1220043500,1,104,000,-,언주로129길,0,0,000,30,0,0,0,191.797398005477,,"LINESTRING (127.0353595267167 37.51469183892832, 127.03333814931797 37.51406435766631)"
363294,1220071600,1220036200,1220037200,1,104,000,-,테헤란로78길,0,0,000,30,0,0,0,173.154364245845,,"LINESTRING (127.05589694445219 37.504970420809116, 127.05514684409019 37.50641156979813)"
363295,1220071700,1220037100,1220036300,1,104,000,-,테헤란로63길,0,0,000,30,0,0,0,138.059734791072,,"LINESTRING (127.0501659699689 37.506205479530145, 127.05024106861893 37.50607861132384, 127.0507331825668 37.505046932963836)"
363296,1220071800,1220036300,1220037100,1,104,000,-,테헤란로63길,0,0,000,30,0,0,0,138.990059128934,,"LINESTRING (127.050860047156 37.50508533962151, 127.05036606668016 37.506120935967864, 127.0502887245959 37.506251595736146)"
363297,1220073200,1220037500,1220038100,1,104,000,-,영동대로81길,0,0,000,40,0,0,0,175.113409513962,,"LINESTRING (127.06418155986269 37.50699356247593, 127.06308644724768 37.50664005206533, 127.06308172720182 37.506640922253816, 127.06275491535514 37.50721746557331)"
363298,1220073300,1210042500,1220038400,1,104,000,-,강남대로118길,0,0,000,30,0,0,0,341.756890654819,,"LINESTRING (127.02392308152737 37.50577492342351, 127.02417962291511 37.50597618999125, 127.02483849551251 37.50659268588979, 127.02508148680185 37.50673209841964, 127.02521201302403 37.506782650354594, 127.02712090144279 37.50736544805665)"
363299,1220073400,1220038400,1210042500,1,104,000,-,강남대로118길,0,0,000,30,0,0,0,346.716948292712,,"LINESTRING (127.02707233399555 37.507466408694874, 127.02515795633958 37.50688193551812, 127.02501164597798 37.506825269944116, 127.02474582667284 37.5066727596413, 127.02408014806674 37.506049895416275, 127.02382785233678 37.50585195969592)"
363300,1220073500,1220037300,1220037600,1,104,000,-,선릉로100길,0,0,000,30,0,0,0,188.714841697257,,"LINESTRING (127.05024013684351 37.506725227008936, 127.05190930074433 37.50679278706349, 127.05212954208973 37.5068460800262, 127.05233695386669 37.506930417883936)"
363301,1220073600,1220037600,1220037300,1,104,000,-,선릉로100길,0,0,000,30,0,0,0,183.640362687074,,"LINESTRING (127.05227525368122 37.507026719386985, 127.05207857114982 37.50694674476465, 127.05188578690769 37.50690009537447, 127.0502332490391 37.50683320817926)"
363302,1220073700,1220037900,1220037300,1,104,000,-,선릉로100길,0,0,000,30,0,0,0,290.248854405165,,"LINESTRING (127.04697430901822 37.507051906642516, 127.04740443251961 37.50705526765447, 127.05022685135178 37.50672572911241)"
363303,1220073800,1220037300,1220037900,1,104,000,-,선릉로100길,0,0,000,30,0,0,0,292.116399239519,,"LINESTRING (127.05024653455045 37.50683270697606, 127.04741366207129 37.50716346563565, 127.04697297771172 37.50716002236112)"
363304,1220078600,1220041900,1220041100,1,104,000,-,학동로6길,0,0,000,30,0,0,0,370.023763372879,,"LINESTRING (127.02338832700562 37.51172855556821, 127.02359456464126 37.51133697861011, 127.02367173953942 37.511207792478004, 127.02380274680088 37.51104195160752, 127.02396215604924 37.51087771312183, 127.02417025286958 37.510733357741586, 127.0262732313848 37.509397188362115)"
363305,1220078800,1220041100,1220042600,1,104,000,-,학동로20길,0,0,000,30,0,0,0,488.274654521092,,"LINESTRING (127.02636851752494 37.50940565999977, 127.02808371657703 37.511111826706816, 127.02857857761406 37.511955008426256, 127.02799439324217 37.51315037901931)"
363307,1220081904,1220043202,1220043201,2,104,000,-,선릉로120길,0,0,000,30,0,0,0,175.301139991044,,"LINESTRING (127.04585604157646 37.514685683156294, 127.044088385303 37.514170626982626, 127.0440097618691 37.51412057219994)"
363308,1220082000,1220043500,1220044000,1,104,000,-,언주로129길,0,0,000,30,0,0,0,191.797304843375,,"LINESTRING (127.03338743660036 37.51396361781112, 127.03540881056227 37.514591098241866)"
363309,1220082200,1220044100,1220043500,1,104,000,-,학동로34길,0,0,000,30,0,0,0,82.336843023153,,"LINESTRING (127.03297739358062 37.51469150538518, 127.03329910445291 37.51399531393611)"
363310,1220082300,1220043500,1220044100,1,104,000,-,학동로34길,0,0,000,30,0,0,0,82.336936855114,,"LINESTRING (127.03342648153026 37.514032661512495, 127.03310477168179 37.51472885420461)"
363311,1220082400,1220042200,1220044600,1,104,000,-,봉은사로73길,0,0,000,30,0,0,0,427.399281502795,,"LINESTRING (127.05112121011649 37.51240075791451, 127.05022087711949 37.51436926932301, 127.05227619654879 37.51500365370575)"
363312,1220082700,1220044300,1220043900,1,104,000,-,선릉로125길,0,0,000,10,0,0,0,126.394801764452,,"LINESTRING (127.04048783234865 37.514772792811996, 127.03912744156332 37.514422577893335)"
363313,1220082800,1220044800,1220043700,2,104,000,-,봉은사로114길,0,0,000,30,0,0,0,120.947634364911,,"LINESTRING (127.06594183925371 37.51529124227641, 127.06578613154295 37.51420858122454)"
363314,1220082900,1210047200,1220044900,1,104,000,-,강남대로146길,1,0,000,30,0,0,0,239.714762653892,,"LINESTRING (127.02001429877755 37.51454622694926, 127.02117445099609 37.51476134567358, 127.02241467818783 37.51512631350174, 127.02259681586813 37.51518844535591)"
363315,1220083000,1220044900,1210047200,1,104,000,-,강남대로146길,0,0,000,30,0,0,0,237.601478020639,,"LINESTRING (127.0225433808632 37.515287835382125, 127.02236441046058 37.51522678405151, 127.02113539331508 37.51486511407363, 127.01998352431426 37.51465153158215)"
363356,1220083100,1220044300,1220044700,1,104,000,-,선릉로125길,0,0,000,10,0,0,0,145.04938695312,,"LINESTRING (127.04052960323511 37.51466991898984, 127.04134618825404 37.51488046996047, 127.04193602565286 37.51502370452192, 127.04209086661825 37.51507080077458)"
363357,1220083200,1220044700,1220044300,1,104,000,-,선릉로125길,0,0,000,10,0,0,0,144.428492011916,,"LINESTRING (127.04204244785191 37.51517180792506, 127.04189197359052 37.515126039942686, 127.0413054942211 37.51498362029907, 127.04048780180405 37.51477278471344)"
363358,1220083300,1220045600,1220043900,1,104,000,-,학동로46길,0,0,000,30,0,0,0,150.983669144007,,"LINESTRING (127.03845999464092 37.51557887054973, 127.03850547586103 37.51545914297415, 127.03900536270247 37.51440081037246, 127.03910294020156 37.514330934992174)"
363359,1220083400,1220043900,1220045600,1,104,000,-,학동로46길,0,0,000,30,0,0,0,144.334534555929,,"LINESTRING (127.03919368501808 37.51441134023482, 127.03912073849318 37.51446357759135, 127.03863409525813 37.51549387431158, 127.03858991326402 37.51561018400446)"
363360,1220083500,1220044200,1220045200,1,104,000,-,논현로132길,0,0,000,30,0,0,0,212.68323205232,,"LINESTRING (127.03044817237877 37.514655535214914, 127.03269901761678 37.51533196401493)"
363361,1220083600,1220045200,1220044200,1,104,000,-,논현로132길,0,0,000,30,0,0,0,212.683325603028,,"LINESTRING (127.03265110640898 37.5154331248492, 127.03040025743282 37.51475669514923)"
363362,1220083700,1220045200,1220044100,1,104,000,-,학동로33길,0,0,000,30,0,0,0,81.337873731229,,"LINESTRING (127.0326127965028 37.515361038015364, 127.03297881754278 37.514688673132554)"
363375,1220086800,1220046600,1220045800,1,104,000,-,학동로50길,0,0,000,10,0,0,0,83.037659263832,,"LINESTRING (127.03973388402285 37.5167722002629, 127.03994498866348 37.51604316942537)"
363376,1220086900,1220045800,1220046600,1,104,000,-,학동로50길,0,0,000,10,0,0,0,83.037681780592,,"LINESTRING (127.04007725320491 37.516067469738886, 127.03986614865178 37.51679650080948)"
363377,1220087001,1220047700,1220044501,2,104,000,-,학동로68길,0,0,000,30,0,0,0,144.059390898619,,"LINESTRING (127.04637256173248 37.51814394303846, 127.04670761999944 37.51687369719835)"
363378,1220087002,1220044501,1220044500,2,104,000,-,학동로68길,0,0,000,30,0,0,0,208.308743309239,,"LINESTRING (127.04670761999944 37.51687369719835, 127.0469117742265 37.51609970201477, 127.04702439891753 37.51559225433638, 127.04725467325446 37.51505187826739)"
363379,1220087101,1220044500,1220044501,2,104,000,-,학동로68길,0,0,000,30,0,0,0,206.863276854547,,"LINESTRING (127.04738320552721 37.51508663164923, 127.04715626054202 37.515619197637506, 127.04704505791415 37.51612023333121, 127.04684045700292 37.51689592731077)"
363380,1220087102,1220044501,1220047700,2,104,000,-,학동로68길,0,0,000,30,0,0,0,144.059468141748,,"LINESTRING (127.04684045700292 37.51689592731077, 127.04650540202077 37.51816617442201)"
363381,1220087200,1220046700,1220045900,1,104,000,-,학동로45길,0,0,000,30,0,0,0,81.514135322488,,"LINESTRING (127.03781481901704 37.516962234698816, 127.03812572297475 37.51627080104863)"
363382,1220087300,1220045900,1220046700,1,104,000,-,학동로45길,0,0,000,30,0,0,0,81.514135324241,,"LINESTRING (127.03825351081818 37.51630725758467, 127.0379426078888 37.5169986915664)"
363400,1220084700,1220044400,1220045700,1,104,000,-,영동대로112길,0,0,000,30,0,0,0,562.851982218198,,"LINESTRING (127.05991029643211 37.514860264590794, 127.06082211606531 37.515031512771884, 127.06174216393238 37.51521332919174, 127.0641024304014 37.51563377487295, 127.06587962777844 37.515922315574485, 127.06600526480982 37.51594225852329, 127.06612637871784 37.5159355368692)"
363401,1220084800,1220045700,1220044400,1,104,000,-,영동대로112길,0,0,000,30,0,0,0,566.483522810082,,"LINESTRING (127.0661358125638 37.516043395224216, 127.06599656496162 37.51605112353136, 127.06585281118166 37.516028305662495, 127.06407406152458 37.51573951222366, 127.06171100550844 37.51531857008774, 127.06079019844924 37.515136603352, 127.05987914688815 37.51496549960022)"
363402,1220084900,1220044500,1220046000,2,104,000,-,삼성로119길,1,0,000,30,0,0,0,401.967650833101,,"LINESTRING (127.04734251333385 37.51501856091526, 127.0499972831488 37.51580184658218, 127.05023993487694 37.51582321814077, 127.0516166031366 37.51623745291291)"
363406,1220086702,1220045101,1220047000,1,104,000,-,학동로56길,0,0,000,30,0,0,0,80.561438977729,,"LINESTRING (127.04252968100674 37.516700450136206, 127.04234461505922 37.51720503261977, 127.04229085525694 37.51740058584007)"
363517,1220088800,1220047600,1220048000,1,102,000,88,올림픽대로,0,0,102,40,5,0,0,187.884779542788,,"LINESTRING (127.06536970806846 37.518028132953425, 127.06531146504143 37.51816404726917, 127.06535193165678 37.5182355429151, 127.065455204782 37.51825694041665, 127.06582205412235 37.518259797255965, 127.06719332816816 37.51820561274144)"
363518,1220089000,1220048300,1220048400,1,104,000,-,논현로149길,0,0,000,30,0,0,0,249.45478885311,,"LINESTRING (127.02842782816529 37.51896679550634, 127.02679363031004 37.51828924195854, 127.02679014177548 37.51828924274986, 127.02631300376036 37.51896737027419)"
363519,1220089200,1220048600,1220047300,1,104,000,-,도산대로13길,0,0,000,30,0,0,0,198.126480719976,,"LINESTRING (127.02304486015413 37.51951383940721, 127.0232300976694 37.51839166759541, 127.02337932642635 37.51774927592689)"
363520,1220089300,1220047300,1220048600,1,104,000,-,도산대로13길,0,0,000,30,0,0,0,197.499543265282,,"LINESTRING (127.02351280090016 37.51776894716772, 127.02336421828292 37.518408561982596, 127.02317944565664 37.519527933592336)"
363525,1220089500,1220049600,1220048300,1,104,000,-,언주로147길,0,0,000,30,0,0,0,593.798570932941,,"LINESTRING (127.03443642365512 37.52025234877626, 127.03413358414133 37.52017324122395, 127.03244356900048 37.51963678369795, 127.02984683820945 37.51882914066842, 127.02977620590877 37.5189366292575, 127.02970013035088 37.51905033158818, 127.02941978266286 37.51929032357629, 127.02843346224302 37.51896887636857)"
363526,1220089600,1220048100,1220049200,1,104,000,-,삼성로133길,0,0,000,30,0,0,0,238.30588840268,,"LINESTRING (127.04805646057167 37.518454034945655, 127.04797829036173 37.518833271037465, 127.04895784210395 37.51967725583659, 127.04966951231962 37.51991179792772)"
363529,1220089800,1220048600,1220049800,1,104,000,-,논현로151길,0,0,000,30,0,0,0,411.107738037417,,"LINESTRING (127.02312129618734 37.5194673191926, 127.0244718919649 37.519613574514395, 127.0249899482327 37.51966011006998, 127.02525028513452 37.51969937988215, 127.02560040232188 37.51973028910901, 127.02585617732502 37.51968657438767, 127.02603374018098 37.51972081945179, 127.02616621946053 37.519803680658086, 127.02752575289915 37.52037321911746)"
363530,1220089900,1220049800,1220048600,1,104,000,-,논현로151길,1,0,000,30,0,0,0,406.785808259247,,"LINESTRING (127.02746256500221 37.52046891133254, 127.02609209909222 37.519894792970376, 127.02597311442325 37.51982037201528, 127.02585435477421 37.519797467543086, 127.02560734225149 37.51983968379417, 127.02523014972246 37.51980638460811, 127.02496968462808 37.51976709585837, 127.02445514122357 37.51972087483863, 127.02310300959773 37.5195744538441)"
363531,1220090100,1220047800,1220050100,1,102,000,88,올림픽대로,0,0,102,40,5,0,0,504.393062591217,,"LINESTRING (127.06581852194516 37.51789200070536, 127.06551737257935 37.5185671564744, 127.06532195447892 37.518963514163616, 127.06509077171319 37.51933112129154, 127.06499577372226 37.51944882117322, 127.06483746411214 37.51964141107561, 127.06465673959548 37.51982676266174, 127.06387058157648 37.520632324783406, 127.06359969561895 37.520874578523355, 127.06328360374188 37.5211667452861, 127.06297680594297 37.521405287562985, 127.06266410181875 37.52159721789321)"
363532,1220090500,1220049700,1220048800,1,104,000,-,언주로146길,0,0,000,30,0,0,0,207.684152387578,,"LINESTRING (127.0368834684864 37.52035537036861, 127.03621689848714 37.52018340758824, 127.03468376904945 37.51970049583974)"
363534,1220090800,1220049700,1220050300,1,104,000,-,도산대로50길,0,0,000,30,0,0,0,149.988843626716,,"LINESTRING (127.03692518180955 37.52025248171671, 127.03762937317538 37.52043304931357, 127.0376887433237 37.52050054523733, 127.03760219820748 37.52108666799742, 127.03763047121103 37.52117338321959)"
363537,1220094800,1220053800,1220051700,1,104,000,-,논현로168길,0,0,000,30,0,0,0,389.831602614121,,"LINESTRING (127.02836491362751 37.524505709862744, 127.02861515244003 37.52442412500399, 127.0313702636657 37.523175065732666, 127.03138639069584 37.52312913194212, 127.03138636535023 37.523068628726065, 127.03133453266764 37.52275978871324, 127.0312962763036 37.52255913385884, 127.03129929993054 37.52240979186798)"
363543,1220089400,1220048300,1220049600,1,104,000,-,언주로147길,0,0,000,30,0,0,0,594.815272050751,,"LINESTRING (127.02848486811729 37.51886880937854, 127.02938433068664 37.519161949362974, 127.02958867584707 37.518987019938656, 127.02965617544344 37.51888613389972, 127.02978295620144 37.51869319991242, 127.03249338382567 37.51953620634579, 127.03417990566793 37.52007155504482, 127.03447872518187 37.520149612182855)"
363557,1220097400,1220054700,1220055900,1,104,000,-,압구정로79길,0,0,000,30,0,0,0,623.330881617121,,"LINESTRING (127.04785947389043 37.52504306671602, 127.05085323429098 37.525399443207675, 127.0526799391542 37.52563235438771, 127.0531059195705 37.52569031879414, 127.0534485940315 37.52579434708447, 127.05459281323925 37.52640272269484)"
363558,1220097500,1220055900,1220054700,1,104,000,-,압구정로79길,0,0,000,30,0,0,0,618.028074176609,,"LINESTRING (127.05451743830342 37.526492645974415, 127.05338594447386 37.52589103672436, 127.05306997259989 37.525795114287114, 127.05265777763542 37.52573902580007, 127.05083246975519 37.52550629298046, 127.04783940549484 37.525149998580375)"
363559,1220097600,1220053700,1220055800,1,102,000,88,올림픽대로,0,0,102,40,5,0,0,248.073443536313,,"LINESTRING (127.05802332965325 37.5244839366409, 127.05736677932009 37.52504532856905, 127.05713834014658 37.52519233239315, 127.05689775374505 37.5253679078973, 127.05609689240002 37.52610420156698)"
363561,1220097800,1220055400,1220056300,1,104,000,-,압구정로60길,0,0,000,30,0,0,0,389.275390543442,,"LINESTRING (127.0399511835114 37.525714852055756, 127.0415787633462 37.52535632032147, 127.04168402239294 37.52539353515353, 127.0423881962359 37.52738685421963)"
363562,1220097900,1220056300,1220055400,1,104,000,-,압구정로60길,0,0,000,30,0,0,0,369.402090947173,,"LINESTRING (127.04225751257425 37.527416137660595, 127.04157062448714 37.5254717370604, 127.04156810802581 37.525470847755976, 127.03998737121972 37.52581905962621)"
363563,1220098000,1220057100,1220052300,1,104,000,-,압구정로42길,0,0,000,30,0,0,0,509.361722087836,,"LINESTRING (127.03518518156747 37.52774783295063, 127.03483919723223 37.52687222203417, 127.03420818135966 37.525352043849985, 127.03402689260926 37.52434035084296, 127.03401750399432 37.52421769649063, 127.03405309725129 37.52329263963049)"
363578,1220098100,1220064000,1220054000,1,102,000,88,올림픽대로,0,0,102,40,5,0,0,318.179993621716,,"LINESTRING (127.05536425588011 37.523298821804076, 127.05526505865986 37.523732327912775, 127.05508949207793 37.52430402924739, 127.05494503451128 37.524679097289656, 127.0548918908663 37.52480410092206, 127.05485343537741 37.52497685713075, 127.05485247852747 37.52513783062577, 127.05486652940583 37.52529289828433, 127.05492567066875 37.525418325432085, 127.05500006755695 37.52549611306633, 127.05511196471815 37.52556211787409, 127.05522407327706 37.52559235089079, 127.05532876772185 37.525610630976594, 127.05544105461735 37.52561105404911, 127.05569588774465 37.525558353469144)"
363579,1220098200,1220054900,1220055700,1,104,000,-,논현로189길,0,0,000,30,0,0,0,202.726926102739,,"LINESTRING (127.01894598953531 37.52514528166804, 127.01947539809423 37.525566754679495, 127.02050831059589 37.526355975742874, 127.02061176859952 37.52639313217719)"
363580,1220098300,1220055700,1220054900,1,104,000,-,논현로189길,0,0,000,30,0,0,0,207.105515589951,,"LINESTRING (127.0205559628668 37.52649169441045, 127.02043119584935 37.52644688490055, 127.01938041075212 37.52564400781693, 127.01885001777303 37.525221749769365)"
363581,1220098600,1220055700,1220055500,1,104,000,-,압구정로11길,0,0,000,30,0,0,0,45.195139236462,,"LINESTRING (127.02052544434619 37.526414890193166, 127.02078575759641 37.526064409811255)"
363582,1220098700,1220055500,1220055700,1,104,000,-,압구정로11길,0,0,000,30,0,0,0,45.195053178931,,"LINESTRING (127.02090260009483 37.52611945753837, 127.02064228719998 37.526469937273426)"
363584,1220098800,1220058000,1220055400,1,104,000,-,압구정로50길,0,0,000,30,0,0,0,469.864402968284,,"LINESTRING (127.03832810655074 37.528435046253804, 127.03755168588513 37.52629322855388, 127.03763157243122 37.52623751218938, 127.0399507989205 37.52571493778107)"
363585,1220098900,1220055400,1220058000,1,104,000,-,압구정로50길,1,0,000,30,0,0,0,448.876719325021,,"LINESTRING (127.03998775694244 37.52581897390043, 127.0377073321208 37.526332806835185, 127.0384585374847 37.528405055456055)"
363586,1220099200,1220056200,1220055900,1,104,000,-,올림픽대로,0,0,000,30,0,0,0,100.691617902031,,"LINESTRING (127.05416661292874 37.52728699733082, 127.0544309996025 37.52690400494065, 127.05448403972383 37.5267968873964, 127.05453363758296 37.526639078343656, 127.05455311348507 37.526510966693166, 127.05455512522799 37.526447683890545)"
363587,1220099300,1220055700,1220056400,1,104,000,-,논현로189길,0,0,000,30,0,0,0,151.045992163203,,"LINESTRING (127.0206313350056 37.52640377229831, 127.02169428025694 37.52723202524661, 127.02183170884634 37.52737059744595)"
363588,1220099400,1220056400,1220055700,1,104,000,-,논현로189길,0,0,000,30,0,0,0,149.510092835258,,"LINESTRING (127.02172517478752 37.52743761289068, 127.02159313173277 37.52730446992307, 127.02053639644865 37.52648105517801)"
363592,1220099500,1220055800,1220056700,1,102,000,88,올림픽대로,0,0,102,60,5,0,0,210.959890221842,,"LINESTRING (127.05609689240002 37.52610420156698, 127.05592805147411 37.52629912422695, 127.0558494634114 37.526422840156314, 127.05578259903815 37.526589527386186, 127.05572751231223 37.52678964700014, 127.05571434698842 37.52698992431044, 127.05574332842255 37.527152202696804, 127.0557843164329 37.52730975595341, 127.05599362724183 37.52790700397175)"
363594,1220099600,1220057200,1220054700,1,104,000,-,도산대로81길,0,0,000,30,0,0,0,476.511011172047,,"LINESTRING (127.0440226300655 37.527678448493, 127.04556774709081 37.52727715088244, 127.0460080784356 37.52717270541803, 127.04628805204074 37.527079669387064, 127.04647756402022 37.52699266989919, 127.0467202966966 37.52684062105171, 127.04690475358771 37.52667518434694, 127.04703621163665 37.52652024712215, 127.04714111382275 37.52632503474762, 127.04778667249687 37.525075955745315)"
363595,1220101600,1220056900,1220058500,1,102,000,88,올림픽대로,0,0,102,50,5,0,0,445.099761442511,,"LINESTRING (127.05585247846402 37.52792068404297, 127.05552322137456 37.52753354548376, 127.05541905536704 37.527425835493084, 127.05534075368686 37.52737486289233, 127.0552473747387 37.52734171910947, 127.05512398077623 37.52732038698382, 127.05501169245203 37.52731996451249, 127.05489179324783 37.52734037933752, 127.05477549541385 37.52738465720607, 127.05468160283849 37.527437961636615, 127.0543508033855 37.52767519854265, 127.05408773053732 37.52785306804494, 127.05387732352963 37.527986420575445, 127.0536895878779 37.52808408635969, 127.05350940951658 37.52816985609862, 127.05331051522296 37.528255553822156, 127.05307039334086 37.528350039192325, 127.05290536255659 37.52840605462812, 127.05252288105358 37.528520866997745, 127.05232419842179 37.52857079229489, 127.05218930729554 37.52859412845734, 127.05199827039284 37.528617253136666, 127.05183724952074 37.528628565719465, 127.05164501321225 37.528631998061684)"
